,0,1,2,3,4
886,5785.1562,-6066.577,5916.7524,6199.6963,-5644.083
887,5767.2236,-6048.754,5899.8755,6181.0063,-5626.162
888,5599.0234,-5879.947,5731.0425,6008.926,-5465.078
889,5335.626,-5590.5273,5453.7275,5713.0444,-5203.52
890,5964.6733,-6254.4277,6100.3027,6390.51,-5818.33
891,5878.297,-6155.9355,6007.841,6291.7065,-5732.8867
892,5872.2144,-6166.9653,6011.707,6302.187,-5732.634
893,5738.668,-6015.123,5868.2007,6147.1235,-5597.584
894,5313.425,-5576.966,5438.07,5699.2188,-5186.268
895,5387.318,-5648.9707,5508.1846,5773.0293,-5257.55
896,6047.7207,-6336.2344,6182.8315,6475.8643,-5898.006
897,5433.7544,-5693.5615,5555.333,5819.743,-5299.9414
898,5449.486,-5704.6343,5569.707,5830.3135,-5309.8853
899,6070.3438,-6361.455,6206.994,6500.0186,-5920.8364
900,5523.175,-5792.0703,5651.0576,5919.023,-5388.331
901,5728.335,-6005.6006,5856.647,6138.6084,-5588.873
902,5160.295,-5403.463,5273.2188,5522.9907,-5030.334
903,5494.114,-5754.5425,5616.8745,5881.4126,-5356.181
904,5650.2866,-5916.781,5774.577,6049.1836,-5511.491
905,5170.398,-5422.7466,5289.3154,5540.881,-5045.043
906,5848.152,-6130.5537,5980.517,6265.5083,-5705.411
907,5321.6807,-5574.446,5439.1885,5696.705,-5190.1504
908,5855.8086,-6140.206,5990.648,6276.4595,-5714.666
909,5348.9824,-5604.292,5467.59,5727.5645,-5219.161
910,5519.5107,-5779.72,5641.112,5905.7686,-5380.7466
911,5830.828,-6110.2583,5960.5366,6244.792,-5687.038
912,5493.757,-5765.2095,5621.017,5891.8047,-5360.23
913,5381.4165,-5632.116,5498.6157,5756.5747,-5244.8545
914,5593.2754,-5865.829,5720.1416,5994.4478,-5458.929
915,5161.0166,-5411.741,5278.235,5529.093,-5033.0337
916,5453.4116,-5719.561,5578.3433,5846.2676,-5322.3506
917,5500.0654,-5760.544,5621.3345,5887.0796,-5362.5933
918,5591.119,-5878.8877,5726.046,6007.9863,-5459.516
919,5738.554,-6020.0605,5869.5806,6151.84,-5598.701
920,5497.581,-5756.443,5619.616,5883.7754,-5358.033
921,5974.885,-6268.6973,6112.8887,6406.3047,-5829.6733
922,5547.7197,-5815.619,5673.1094,5943.0938,-5410.9697
923,5117.6377,-5357.2666,5228.375,5474.693,-4989.67
924,5296.714,-5527.542,5402.3457,5650.043,-5158.256
925,5466.8076,-5717.23,5583.7134,5843.2563,-5329.0244
926,5253.919,-5508.375,5373.6553,5628.3506,-5124.3857
927,5625.0625,-5902.46,5756.2637,6032.7803,-5488.698
928,6027.0986,-6315.4155,6160.802,6454.328,-5879.4395
929,5300.2686,-5548.9805,5416.761,5670.3022,-5166.467
930,5164.7266,-5413.2095,5281.036,5532.416,-5035.5513
931,5482.5137,-5741.8125,5604.371,5866.8687,-5345.8994
932,5386.718,-5631.456,5499.8145,5754.327,-5248.405
933,5694.1235,-5975.7905,5825.72,6105.7583,-5557.0327
934,6163.8867,-6461.026,6303.717,6602.006,-6010.592
935,5897.6685,-6183.523,6031.578,6318.1094,-5752.456
936,5735.0796,-6015.8154,5866.1006,6145.687,-5592.412
937,5368.09,-5621.4956,5489.283,5744.0684,-5231.5674
938,5107.013,-5357.204,5225.7275,5473.9414,-4982.2695
939,5335.757,-5588.1064,5453.419,5709.7964,-5200.191
940,5504.914,-5774.4717,5631.698,5902.0073,-5370.647
941,5170.9844,-5417.362,5284.7163,5537.2764,-5044.243
942,5494.793,-5757.5347,5617.942,5883.9746,-5359.037
943,5747.5103,-6032.7666,5882.497,6165.986,-5609.465
944,5840.9346,-6119.869,5971.002,6255.4443,-5698.1978
945,5667.3438,-5934.8965,5792.9595,6064.231,-5526.858
946,5043.069,-5278.2183,5153.504,5393.3477,-4911.935
947,5185.6675,-5443.7256,5306.5127,5563.033,-5061.4004
948,5346.6553,-5616.5283,5473.5117,5739.5933,-5222.258
949,5436.612,-5688.1924,5553.7876,5812.3984,-5297.6685
950,5728.648,-6012.439,5862.0747,6143.878,-5590.109
951,5902.0444,-6187.5,6035.762,6323.509,-5758.9995
952,5841.0674,-6123.747,5972.637,6257.284,-5699.5415
953,5642.896,-5920.4746,5774.2783,6049.5947,-5508.4624
954,5636.6567,-5906.9414,5761.27,6036.8516,-5496.6274
955,5552.543,-5827.51,5681.0166,5955.186,-5417.375
956,5484.0835,-5755.067,5612.8574,5881.5522,-5350.868
957,5395.844,-5653.858,5516.975,5778.8516,-5263.252
958,5255.5767,-5503.572,5371.046,5625.9365,-5124.882
959,5894.605,-6190.0596,6035.0303,6326.6045,-5753.162
960,5682.865,-5943.5674,5804.998,6074.8794,-5538.2495
961,5775.1406,-6057.509,5908.2754,6190.7295,-5635.1924
962,5422.176,-5682.1304,5545.0425,5805.2227,-5287.537
963,5533.739,-5812.2153,5665.131,5939.809,-5400.455
964,5116.4824,-5368.2397,5234.3135,5485.19,-4992.0225
965,5610.631,-5868.8057,5730.5005,5997.6787,-5468.77
966,5699.4214,-5967.461,5824.4746,6096.046,-5556.494
967,5386.2944,-5649.5654,5510.4316,5773.823,-5256.0776
968,5447.547,-5714.6025,5574.2046,5838.629,-5313.065
969,5476.5273,-5731.318,5594.6313,5855.888,-5338.3564
970,4818.8203,-5046.7935,4924.579,5156.865,-4699.963
971,5736.601,-6017.414,5868.708,6148.51,-5593.96
972,5393.9546,-5648.0737,5513.579,5772.506,-5258.661
973,5585.7954,-5856.497,5710.742,5984.5576,-5450.2764
974,6100.671,-6398.536,6239.939,6538.6777,-5952.5166
975,5410.661,-5675.955,5533.649,5799.5283,-5280.84
976,5351.014,-5612.7114,5474.742,5736.211,-5220.8667
977,5780.8877,-6068.8975,5916.2764,6201.2495,-5641.587
978,5799.871,-6085.3096,5933.3115,6218.4087,-5659.923
979,5774.5586,-6047.543,5900.8447,6179.575,-5629.8643
980,5518.575,-5793.1455,5648.0996,5921.073,-5387.1094
981,5813.9766,-6074.291,5934.1055,6207.9683,-5665.3506
982,5436.6943,-5692.938,5555.111,5817.1924,-5300.767
983,5471.8623,-5739.715,5597.2793,5865.1406,-5341.27
984,5663.2393,-5933.9795,5789.0186,6064.924,-5522.908
985,5337.3467,-5594.372,5457.625,5717.6484,-5206.206
986,5629.445,-5902.097,5756.3154,6031.5366,-5490.243
987,5328.6973,-5586.785,5450.19,5709.6016,-5199.8477
988,5810.5176,-6086.5254,5938.8125,6219.6494,-5668.119
989,5624.7695,-5894.185,5750.315,6022.699,-5487.702
990,5139.888,-5391.5254,5258.5576,5510.085,-5017.062
991,5731.7812,-6014.1187,5865.823,6144.4966,-5590.6787
992,5138.703,-5377.0674,5248.308,5495.128,-5013.334
993,5230.5376,-5478.4736,5345.814,5599.4463,-5100.4033
994,5802.2065,-6085.623,5935.496,6218.0205,-5660.801
995,5645.83,-5920.504,5775.1094,6051.363,-5509.801
996,5583.749,-5865.8994,5717.5596,5991.8066,-5447.5
997,5925.951,-6224.3203,6066.852,6360.796,-5786.575
998,5751.5366,-6040.773,5888.6304,6172.8325,-5613.512
999,5552.3086,-5817.7627,5676.4014,5946.6616,-5415.613
